id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
16844,30,admin.,married,secondary,no,122,yes,no,unknown,16,may,107,1,-1,0,unknown,0.06944888798549495,0.050339543790475644,0.14870636766922848,-0.07759831207363255,0.0344824624794286,0.002366030792547338,0.012551191996959624,-0.1725247837298717,0.03502849341995522,-0.9398854387607543,0.07593833717449476,-0.5655591447171658,-1.1040641611631852,0.2604322888463532,-0.026298787437589784,-0.012136828595950168,-0.04634052293569844
16847,56,blue-collar,married,secondary,no,475,yes,yes,unknown,20,jun,110,4,-1,0,unknown,0.048452412606306276,-0.18265614360997537,-0.04068963575525814,-0.03579095127425867,0.03929530865525053,0.003984934091809663,-0.026603620288226236,-0.1125138457720257,-0.08707940680665859,-0.9217277988188111,-0.05488518337004523,0.6044738135091671,-1.0792932981674976,-0.2463872632042964,-0.043478726346185,-0.0054395960683413505,-0.044864667937921154
16852,44,blue-collar,married,primary,no,3753,yes,no,unknown,28,may,122,4,-1,0,unknown,0.03357449988934798,-0.027535570344403505,-0.0967399397780891,-0.07122280929573002,-0.17974461107383224,0.0028131597976516244,0.389337600590361,-0.15169265227742149,0.03666189549809026,-0.9917176451784165,0.04496584475403618,-0.429200905018307,-0.9785939407029555,-0.16296570926192444,-0.0447772773712577,-0.01387149547443359,-0.06407977436233898
16861,53,services,married,secondary,no,2719,yes,no,unknown,30,may,80,2,-1,0,unknown,0.05128913500012275,-0.05286987311231665,0.030174077419608803,-0.13991812904423126,0.02551596874461997,0.0037674667937733107,0.3396299179481103,-0.11648748616830328,0.03052735787324185,-0.8578347859315586,0.01557322541578801,-0.43331082987461633,-1.3146213199521126,0.03147092985543765,-0.05025802810292238,-0.019361087083079053,-0.047754701043485934
16864,40,technician,married,secondary,no,203,yes,no,cellular,24,jul,328,1,-1,0,unknown,0.046682034086043024,-0.05194625839052792,-0.06558769202371699,-0.038937315727691615,0.030832606079613568,0.0036148255242524183,0.03574863354198917,-0.266943330196155,0.057364974418063854,0.35912326967900876,0.11466933798709679,-0.38471217791439627,0.9491613309630917,0.21759436347678215,-0.03511184104280394,-0.015656021164684474,-0.08775351898101635
16871,38,technician,divorced,secondary,no,902,yes,no,cellular,4,may,301,3,90,1,success,-0.01555933776622236,-0.05626705719385227,-0.0340400724830824,-0.021399189901270797,0.051399439647149915,0.003739889163989973,0.1076668379922094,-0.36065890486780217,0.059187524556437394,0.5997139321046234,0.11093385980278936,-0.25633125397636075,0.6976561675387024,-0.10241632130296895,0.37661750093685015,-0.03330218664604469,2.0301146341295535
16872,28,blue-collar,married,primary,no,674,yes,no,telephone,20,apr,22,1,-1,0,unknown,-0.014109238541588447,0.07590626165330587,-0.10709579331529209,-0.09551152827600096,-0.162549752247284,0.0034223432466573794,0.09203636777421448,-0.27439648995555793,0.022843814261976254,0.010427615429632879,-0.06515461969289014,0.9017340434989386,-3.500908158978436,0.26219072038879154,-0.014185087007778886,-0.02607812693997837,-0.04137824905672841
16875,29,management,married,tertiary,no,581,yes,yes,cellular,14,jul,192,2,-1,0,unknown,0.03667772665754059,0.05598401448396812,0.08032006920087034,-0.06081141788906804,0.04992745286226339,0.002891296841223339,0.03148322126005134,-0.2168174368497548,-0.37446809960107674,0.17710497639550235,0.16500557887203954,-0.29481577530333314,0.024012330974754366,-0.08806273385519156,-0.06568603289083212,-0.02070849075152954,-0.08839846765496423
16879,57,retired,single,secondary,no,5305,no,no,unknown,12,jun,192,1,-1,0,unknown,0.053830647696870085,-0.11306608450805652,0.0473982322135825,0.10869594740690906,0.0272273416248544,0.004166993815304051,0.23890969601902468,0.24007921946650712,0.033821995927310514,-1.5127504764732789,0.14013631260675946,0.2714283217456058,-0.07381255846779973,0.1455725854542043,-0.03163832968317066,-0.0076128497458685905,-0.06984507066246212
16882,37,technician,single,tertiary,no,147,no,no,unknown,7,may,416,2,-1,0,unknown,0.0447035526996354,-0.021946062132083156,-0.009511125648077748,0.04379724796415493,0.07616431405810645,-0.005878543404543404,-0.029118168136623237,0.2519182981720121,0.05604699844973,-1.3213172335142196,-0.04797423045457294,-0.2796610955850125,1.5756876276096392,-0.009855337432437428,-0.0024210963020757045,-0.007671257313510739,-0.06150780850814118
16884,56,management,married,tertiary,no,14344,yes,no,cellular,5,feb,358,1,-1,0,unknown,0.09643943846374652,-0.07555603542622054,0.13375411064102263,-0.01917577576515711,0.037839318417850695,0.004484488432451818,0.12448782493682417,-0.08006168367935887,0.05380692214128851,0.16436451722739132,-0.07320997179855629,0.7548446816939643,0.8971476702265694,0.28818067179839774,0.00850305533608776,-0.012581977603117444,-0.07502683950042184
16885,49,management,married,tertiary,no,734,yes,no,cellular,7,may,42,2,324,3,failure,0.05652029738359023,-0.07564698873784406,-0.01252769115815333,-0.05839200930171359,0.0619066296669059,0.0021439476575064106,0.06341603375720457,-0.20072834227400793,0.03073561335099844,0.22112738333224122,-0.01425183698275405,-0.3833717901729153,-2.719921843189048,-0.020161277530898542,-0.24145360311196826,0.049583540320011076,-0.04443114816711004
16888,58,entrepreneur,married,tertiary,no,2920,yes,no,unknown,9,jun,136,1,-1,0,unknown,0.058812457404014855,-0.09858400927987544,-0.018413886362784335,-0.05927677689016625,0.05502432381364011,0.003972297210824716,0.21996376149144584,-0.16828179706722635,0.019824119329776974,-1.3716302341896185,0.08797337972546927,0.4306228905795855,-0.48501403269127835,0.23322947591824858,-0.004138988297702288,-0.00991182473186242,-0.0639867987737429
16897,53,entrepreneur,married,tertiary,no,1961,no,no,cellular,18,jun,91,2,185,1,success,0.05286294893456668,-0.09933521461586492,-0.024818937185634517,-0.09737287282131565,0.06250699820154725,0.0051252367103729575,0.19714511711934657,0.21553289943412207,0.027585207133274527,0.442777596021012,-0.07231614356455567,0.6546086777390883,-2.3440110569924544,0.050857494044303814,0.31116768923879184,-0.007429778735763663,1.240025498995651
16904,36,unemployed,single,tertiary,no,9019,yes,no,unknown,11,jun,952,3,-1,0,unknown,-0.05361049025961621,0.053849862454829506,-0.12144173735468224,0.09643522106965799,0.038890687889029454,-0.007069229619118347,-0.054915824387127325,-0.09244695397679784,0.0066201786039212,-1.144673000197916,0.05682324343390522,0.4850852479185065,3.8803745284955493,-0.086198076548666,-0.003901653822439039,-0.005458080340644041,-0.04276255157479269
16911,57,admin.,single,secondary,no,3551,yes,no,cellular,12,may,458,1,-1,0,unknown,0.0638159921336443,-0.09055651016567043,0.18765345371786527,0.11501504784895569,0.028058452775003632,-0.0025969700069949694,0.16483383368811338,-0.2433122984261489,0.054130449191046176,0.5965862960345832,0.03359278918209029,-0.0822546714065966,1.8911785732680886,0.18700680241866308,0.042176418822996685,-0.00826153981477139,-0.06796957982069907
16916,27,admin.,married,secondary,no,16,yes,no,cellular,3,feb,54,3,-1,0,unknown,0.06626519913656659,0.10724819399098175,0.14042399962142485,-0.05944665507168827,0.03404200270291101,0.0035486683655987267,-0.2732002985858942,-0.18255803522970654,0.029136543948126665,0.2263095137129326,-0.08132636773522545,0.2409507003548433,-2.927889327875817,-0.0692488827472703,-0.011613323197978084,-0.04276696982675567,-0.04524973982869166
16918,30,management,married,secondary,no,1439,yes,no,cellular,18,nov,373,1,-1,0,unknown,0.03872912085677307,0.04116349405274584,0.09559815402528422,-0.04410458157809597,0.034335676200186696,-0.0031812123450462933,0.1063423643507331,-0.2302947038783886,0.051809409756479616,0.15617218488667425,-0.21275296034400779,-0.1471426044876094,1.1528017208924288,0.23628703389585773,0.014267384982713405,-0.011635436747138643,-0.07501972858974273
16934,35,services,divorced,secondary,no,532,yes,no,unknown,2,jun,375,1,-1,0,unknown,0.0338809811302485,0.028247334827237954,-0.06654049599962746,0.1201992699897811,0.02848409700417308,-0.006168192237670663,0.015975445498024626,-0.1384546468290256,0.03125942055802149,-1.6617280926682165,0.2806225327075817,0.6610707208036734,1.107808236444614,0.1490793801225748,0.006084355181534275,-0.004390833601220653,-0.05520205089869029
16938,60,admin.,married,secondary,no,0,no,no,cellular,5,aug,202,1,-1,0,unknown,0.072392788129999,0.17526979509997567,0.2532087457325049,-0.07443697998843557,0.06143561631254471,0.00636592877455518,-0.34024069265156737,0.06576946233167626,0.04607369249469887,0.1538012135199229,0.16389064415111743,0.5910630543903144,0.24809031734336803,0.4150124829109302,-0.06116230789990644,-0.022629623912969406,-0.0935894676638757
16940,55,blue-collar,married,primary,no,137,no,no,telephone,8,jul,377,1,-1,0,unknown,0.04261573161310719,-0.10025956640899078,-0.16245298862398241,-0.03892908619463891,-0.20379529959894715,-0.0023558547747540874,0.06203532837224523,0.3013377245093083,0.062441378401202695,0.10725605120434305,0.07828097366347386,-0.12379298830216996,1.4810049185829028,0.26570154748717567,-0.029882472329908222,-0.017073238486597177,-0.08331071898226654
16943,40,entrepreneur,married,secondary,no,2252,no,no,unknown,12,jun,144,1,-1,0,unknown,0.04951070872841192,-0.05210365955527198,-0.014208750320667108,-0.05772577557947116,0.036995980531691085,0.002607396069405336,0.23913875886517558,0.2266186104059254,0.025686278047986212,-1.4272103688355295,0.1370493300858637,0.3387882191878966,-0.4358736153343423,0.19644869002269003,-0.03836630863784393,-0.005205932492103684,-0.065595496139294
16961,37,management,single,unknown,no,504,yes,no,cellular,16,apr,555,1,-1,0,unknown,0.03627268856455129,-0.02878406360054499,0.13603402108868032,0.19320508719286675,0.011551149727739237,-0.006538775617643917,-0.009091145045613551,-0.24497700456341845,0.04478985232680534,0.24565307272172282,0.012162157622044494,0.406450300820152,2.44073049986661,0.19489072582509143,0.023299183607448558,-0.010793697167005109,-0.051256369129873865
16972,33,admin.,married,secondary,no,21,no,no,unknown,6,may,189,3,-1,0,unknown,0.050671479973448945,-0.006369288790549427,0.2000446171254308,-0.07023364171504966,0.05046285528042598,0.003477367228489441,-0.5106644973233729,0.24925364587699586,0.04142121680523571,-1.3015117119001647,0.0037897781818638215,-0.31351402602868506,-0.13744633947369916,-0.0654062810243224,-0.012173812442846503,-0.011991004109726325,-0.07910972168728247
16976,37,blue-collar,married,secondary,no,4321,no,no,cellular,5,jun,657,1,-1,0,unknown,0.052256626528150475,0.007787489121938194,-0.11275987167070443,-0.08504337159758338,0.022920417511414427,-0.003917028820556166,0.2794377014004989,0.16686546654758183,0.02993827791960961,0.573173563854602,0.06662823341662293,0.9782849097003318,3.0924239651144614,0.17212655564163495,0.040420610581394435,-0.0031342744499629617,-0.04795046569123176
16986,37,technician,single,tertiary,no,0,yes,no,cellular,23,jul,366,6,-1,0,unknown,0.06465651804403348,-0.02489074107168887,-0.06888557763632487,0.0689374521050021,0.05885011862826035,-0.002251930831144968,-0.1989239227174299,-0.15876146908437525,0.04949767322436561,0.31319961706318,0.14715801896819242,-0.34724129922615754,1.288077554693504,-0.14057943541472834,-0.030733136047829835,-0.013953969635976499,-0.07338467136480525
16990,47,housemaid,married,secondary,no,582,no,no,cellular,13,aug,73,1,-1,0,unknown,0.06972460082301213,-0.016454207498991603,-0.07386359461080827,-0.1274398606703612,0.04670398120102999,0.003659825482426701,0.09438876637415607,0.1802532741882481,0.03483327554033581,0.13882020062000605,0.23696196657061122,0.13741236940639373,-2.116586057477143,0.325948287941512,-0.0588636369360209,-0.020880301613098357,-0.05862645272958642
16992,56,management,married,tertiary,no,616,no,no,cellular,30,apr,225,1,83,1,success,0.0002233996930119428,-0.10175080051425026,0.1387976066201505,-0.04289280002586156,0.06563696281123295,0.00507274996289822,0.08851050176671675,0.33443881270061626,0.05727404096971308,0.3239884403351391,0.2668154125574864,0.9007901282395233,1.1408211906279313,0.19715043114358252,0.17691294660823517,-0.01417172250945879,1.9561301238681061
16993,36,management,married,tertiary,no,0,no,no,cellular,26,aug,97,3,-1,0,unknown,0.06890986770968419,-0.036250879231896155,0.00024908907629731425,-0.10305645398681132,0.09204877151101215,0.00352278888315221,-0.317746271448965,0.08872846694858987,0.029812462342698205,0.16250981759546082,0.009004713120944958,-0.1944259270006393,-1.6712660705741569,-0.24326458330334128,-0.07085633348618542,-0.018214496492918425,-0.05562444743614848
16996,26,management,married,tertiary,no,243,no,no,cellular,26,may,482,1,-1,0,unknown,0.07584410888895404,0.1332059744754333,0.10099187811955136,-0.07881447023507894,0.06026094888712102,-0.002315883788133971,0.02122227322169721,0.2782450407638819,0.06280307389345119,0.6182923790377995,0.35870976843688746,0.2029737409938476,2.229368590261257,0.21154264641457504,-0.004649816779027069,-0.009751370869993368,-0.06952905943996034
17002,25,blue-collar,single,unknown,no,373,yes,no,unknown,27,jun,634,2,-1,0,unknown,0.012267443462002283,0.49242567264043424,-0.06395734891323689,0.13401180040588215,-0.00710535082781136,-0.007435485189221461,0.027394217526477402,-0.11455052189912224,0.03046027041184556,-1.2793166855656302,0.0880347898843705,0.6867863492936648,3.3254887358316805,0.02233227247337842,-0.007243755922842033,-0.005619521047242755,-0.043802904024534926
17021,32,technician,divorced,secondary,no,2,yes,no,unknown,11,jun,354,17,-1,0,unknown,-0.014377012741775804,0.07831266461893238,-0.09642702266116089,0.10502358563677287,0.020947374753008452,0.001661694321554689,-0.14758439537505355,-0.11889467408155265,0.03378438790080021,-1.7905504256222011,0.08002086791298528,0.7644062635024691,0.7774727948764087,-0.260185019726941,0.001959036591473481,-0.005342362290392955,-0.053926061079539046
17023,58,management,married,tertiary,no,1517,yes,no,telephone,29,jul,7,5,-1,0,unknown,-0.09445498388571105,-0.15619105678580664,0.0055415751619276666,-0.09105162846174135,0.04728513393256387,0.0038335224476536275,0.18693127090580355,-0.09958374162437005,0.0317936449850905,0.03523333872016143,-0.15638955403548288,-0.10854605336296812,-3.3741737766623245,-0.21028646829098216,-0.06291581090098289,-0.020801746912228743,-0.05058115416998008
17026,39,technician,married,secondary,no,4741,yes,no,cellular,13,may,166,1,338,10,failure,0.056880123680857736,-0.06799401027092397,-0.041051513225382016,-0.005789506140751216,0.011678484428143648,0.0017178693851084574,0.5367621085365604,-0.26296606885246415,0.050305582416606605,0.4481727978782458,0.04043050650060709,-0.5441062561870178,-0.2645687232943305,0.1962357069701731,-0.2316602209990319,0.2015715833550461,-0.06124533010785223
17030,58,entrepreneur,married,primary,no,1249,no,no,cellular,5,feb,187,1,-1,0,unknown,0.042574477602603036,-0.0947089544168623,-0.11199251389237513,-0.0482413260426862,-0.32782062102071113,0.005347193392344877,0.18929018497325545,0.3221415835405476,0.056379799719743176,0.0900798790243599,-0.2784472369430768,1.0566295813556268,0.21107679102907495,0.29207546799865675,0.013061297187852691,-0.013076137622956828,-0.06639915103481743
17031,36,management,married,secondary,no,644,yes,no,cellular,18,nov,54,2,-1,0,unknown,0.03146128151730567,0.004916061246772106,0.0005057713794124408,-0.07669941737040732,0.03848182075106303,0.003508906253329204,0.06277735142181497,-0.1474996884967306,0.03208353157678149,0.11168149954576802,-0.22513772635138732,0.048070116841732326,-2.8773278687696067,-0.013137382212620625,-0.007086620982431955,-0.011947654247760835,-0.053228178319174264
17033,28,technician,single,secondary,no,389,yes,no,cellular,11,may,15,7,-1,0,unknown,0.0325555789715816,0.1874650784787802,-0.009608836506414468,0.05847422440826415,0.03486103860878072,0.003959717238768211,-0.050804094122470334,-0.19334353694559686,0.03954465532095369,0.3407028415107337,0.1090622236006049,-0.2371154225372878,-3.3854735759724295,-0.33022727682662006,0.01966957672682788,-0.006920193241577311,-0.04625255102417211
17035,34,unemployed,single,secondary,no,1586,no,no,cellular,5,feb,355,2,-1,0,unknown,0.03657907897466801,0.01354517998327303,0.04812856937441576,0.007975315756001635,0.033248646550346886,0.003679819553742409,0.14006204436174646,0.3193998141798137,0.06695701953089955,0.24011115304700448,-0.3865941040255701,0.6039395145816839,0.9480174088243125,-0.12437247125541451,-0.0035836849899543175,-0.013261628469195848,-0.07046490972355315
17036,37,entrepreneur,married,secondary,no,46,no,yes,cellular,19,aug,119,4,-1,0,unknown,0.05105831452062245,-0.031109488673125654,-0.06114963542747597,-0.05540088845825725,0.046281527592395705,0.0047003210864025,-0.19871210406859174,0.08819929475939393,-0.22726536335205982,0.2147919568721343,-0.10627648685401389,0.04095297703021773,-1.0891026103179111,-0.31946387660242503,-0.05853581975916159,-0.01671816337957189,-0.06415950841263914
17040,25,student,single,secondary,no,722,yes,no,unknown,19,jun,172,1,-1,0,unknown,0.12565247381398464,0.4503340227896945,0.13819687123040122,0.08765722570257256,0.026868583801776785,0.002425983824036511,0.04568567027657031,-0.22331476479565834,0.027613167993277316,-1.483915511966316,-0.027779693815174134,0.5170416392730659,-0.24173330271566495,0.06908970362684064,-0.014843397713803849,-0.006377545901379246,-0.06803792827173037
17044,27,management,single,tertiary,no,731,yes,no,unknown,28,may,335,2,-1,0,unknown,0.03840220271503454,0.1263021885819201,0.08309118091217163,0.08880684493435065,0.05154712068715722,0.002478063244922343,0.020979458904858632,-0.22600852866132995,0.04446673751610499,-1.6107494641735107,0.1378233863637861,-0.36817670126400914,0.3509364489612463,-0.05487853414265889,-0.016153808720145116,-0.004083736926363501,-0.07176862477347994
17045,40,technician,married,secondary,no,770,yes,no,unknown,14,may,200,1,-1,0,unknown,0.04113269765743273,-0.05107155661711341,-0.05835169660068439,-0.06354874800700204,0.04167399867192966,0.0023707772112299807,0.08318072940687497,-0.2433547561367661,0.03421302652732643,-1.2517060866794223,0.05887578973668714,-0.4215037397922996,-0.20752217414119262,0.15030801450033127,0.008493552933989412,-0.010417616253259057,-0.06872738443346639
17046,45,management,divorced,tertiary,yes,-946,yes,no,cellular,13,may,213,1,-1,0,unknown,0.054036941451833485,-0.011370501525109747,0.13485452825141986,0.07616350621952654,0.07500224651838243,-0.286831653967876,-0.6406608411511124,-0.2593320256463946,0.04277001280847016,0.6163635524096557,0.04544762184576373,-0.2638048957846709,0.12868877509163426,0.2266258907149967,0.057501391977357035,-0.0050600494365946975,-0.07907315671375961
17048,37,services,single,secondary,no,43,yes,no,cellular,17,jul,36,2,-1,0,unknown,-0.02095397026366462,-0.025507002420179465,0.06099862788067534,0.12153037536175847,0.02155864033436326,0.0031837600572644916,-0.12572273401558562,-0.12117671756007804,0.044806394407630706,0.25872599020903775,-0.010668139949285907,-0.10187638551623134,-2.6656467955441947,0.05663756707632912,-0.05033363784890458,-0.014405781642779851,-0.05111635636372847
17050,31,blue-collar,married,secondary,no,652,no,yes,unknown,1,jul,281,3,-1,0,unknown,0.03935483424412203,-0.015232680172523501,-0.07445582746805056,-0.03716827377229519,0.05637346253317861,0.0027205640380099255,0.06391045729394025,0.2563859106804246,-0.30766222685886463,-0.8303797572681781,0.2762162732989636,0.2694727660725779,0.23700538180808733,-0.10153161857253173,-0.031249378886871144,-0.014933589413918723,-0.08104246708562478
17064,42,entrepreneur,married,tertiary,no,1654,no,no,unknown,17,jun,116,1,-1,0,unknown,0.05564232241088778,-0.06876305309724791,-0.021923675549904167,-0.06444267355136223,0.061892255134833214,0.002380992148752173,0.15159951905014774,0.14793417929186073,0.02290596604561678,-0.9427416963957606,-0.028399669175233504,0.3407751828755452,-1.013022805634755,0.23168766325435874,-0.030834447858092036,-0.0035202268821150325,-0.052172669965553475
17069,43,entrepreneur,single,tertiary,no,5347,no,no,cellular,21,nov,189,3,-1,0,unknown,0.06389326439096622,-0.06280718033960195,-0.010425185846313158,0.061235088323154996,0.05936566528857488,0.004063470647136764,0.39422303879012405,0.28323819820260726,0.06010187308223138,0.02500738910711198,-0.13296550765208118,-0.044229045418930996,0.1274926972120869,-0.10689152571718441,-0.006980590105375839,-0.007737339562929783,-0.07924044840599287
17076,54,unemployed,divorced,secondary,no,3721,yes,no,cellular,30,jul,163,1,-1,0,unknown,0.06425970129219256,-0.09557659412117878,0.09962570706070524,0.14244880451215913,0.016705415146494103,0.004485814731624107,0.17803931404442078,-0.2060039548066012,0.0654363980400749,0.24234530065099202,0.047610048293458385,-0.4298190852178416,-0.15879257401980007,0.2656379343556471,-0.07714880182176635,-0.018427703293056538,-0.07483754033350239
17078,41,admin.,divorced,secondary,no,490,yes,no,cellular,4,aug,182,1,-1,0,unknown,0.05521859794443536,-0.0426326558319238,0.19941174879669452,0.13880889197878493,0.0433496729462012,0.003944015111112037,0.03850388575313902,-0.12767526822012448,0.04453632989312633,0.18592618006096934,0.21743279448639644,0.7909799006469036,-0.008888076210357634,0.461643992427197,-0.061457566520539915,-0.018473344669832806,-0.08130747931768234
17084,32,blue-collar,married,primary,no,474,yes,no,cellular,20,apr,198,1,-1,0,unknown,0.04108541879716142,0.0067943727023564065,-0.16609821365755106,-0.11378087447493775,-0.2686820123120538,0.0031789594685357678,0.009503412380778368,-0.48774186072143766,0.05013808328831521,0.13676714924262864,0.05940070062149298,1.0148421678154522,0.09930486647809939,0.1714116099985007,0.03521022711255844,-0.016203046286708853,-0.05743664940509945
17087,49,technician,divorced,tertiary,no,0,yes,no,cellular,12,jun,177,3,-1,0,unknown,0.07837497766590269,-0.10209400396896316,-0.08439420209236231,0.1643376754063862,0.07509580974325558,0.00505806311212863,-0.1969398371389585,-0.15463172297577665,0.04366277534604967,0.6529121807384496,0.12922489324899217,1.207097378892526,-0.21275799408505341,-0.10742986519707667,0.03535127021636167,-0.005141292328904634,-0.07328694934562463
17090,49,services,married,secondary,no,7019,yes,no,cellular,2,jun,263,1,368,3,failure,0.03986044273855942,-0.0028036257551481564,-0.046866724675113144,-0.08483559633189662,0.026789252977287892,0.0016200826391742295,0.24206645581123098,-0.2215454063941914,0.02871010360977138,0.6838422239542614,0.22411350254539947,1.0916650302169535,0.5848126737659357,0.16349102724058864,-0.026655164622113005,0.11383291537012424,-0.06998972567103377
17092,59,management,married,tertiary,no,0,no,no,cellular,17,nov,90,2,110,2,failure,0.07725663225629849,-0.1526638084950663,0.011222107270024338,-0.09924768250555994,0.11678795677765896,0.004839146651223561,-0.1892796944273308,0.24728011554773596,0.03281044782775989,0.1504403995358233,-0.21886160686826833,0.27866765337334415,-1.3263025156775559,-0.035090889946499365,0.19907931835321213,0.016050257637087995,-0.05310260564957504
17110,51,services,divorced,secondary,no,974,yes,yes,cellular,29,jul,255,4,-1,0,unknown,0.03865796023687628,-0.10199499493764468,-0.022444719917996375,0.09396872529259244,0.028691238598788724,0.004775575940910897,0.10802640195620973,-0.22090869297980115,-0.345100808761427,0.257641785583754,0.10833998655465787,-0.3523786547673154,0.5357580696999109,-0.14019107959354246,-0.03318880994680081,-0.01702956800516395,-0.0826552547776435
17111,57,management,married,tertiary,no,372,no,no,cellular,21,nov,553,3,-1,0,unknown,0.032823232652951666,-0.14890135093283322,0.04538385843882378,-0.08566926782747156,0.07225580501720082,0.00027082751619340905,-0.0038537924896779726,0.1574574658873568,0.051593468355078394,0.20935751896153976,-0.10642041747456644,-0.15247259644257818,2.5917142691394943,-0.14228500675729552,-0.013839089648436931,-0.008748453152547514,-0.06206020430754384
17113,38,management,married,tertiary,no,1308,yes,no,cellular,2,feb,626,1,-1,0,unknown,0.02934133855105041,-0.06980258004481238,0.12000464591307132,-0.07258175276878577,0.06690183712855113,-0.006089690585793464,0.08161819099193593,-0.17231393582165183,0.03870547555970415,0.20206563284753715,-0.009457374654853213,0.2660821932118056,2.278631826999523,0.21907169181649697,-0.008454837123343557,-0.010481521500818521,-0.057247091826191414
17124,34,management,married,tertiary,no,0,no,no,cellular,20,aug,263,2,-1,0,unknown,0.05657267431191075,-0.00878458343384366,0.07334715964572318,-0.08482070390750174,0.10849646497291664,0.0049070669011756435,-0.40782066655445876,0.1462994790743492,0.036441426490221605,0.1739918751531075,-0.04711555863816998,0.18634260990569448,0.8188696504587999,-0.15689506847619292,-0.03980639063791519,-0.01744755297168854,-0.09514918564771828
17132,31,self-employed,single,tertiary,no,14692,yes,no,unknown,23,may,601,1,-1,0,unknown,0.10715965439987724,0.06773774865746135,-0.060192068579019445,0.1374095655701012,0.01826474622125956,-0.008293829011762639,-0.1541019682696571,0.06547063643017287,0.03376119288672437,-1.3866788507481629,0.13270855554508487,-0.11468936272425918,2.8169049310799834,0.2072049175329613,0.02985520567230983,-0.007445410044555659,-0.04706965291605736
17135,49,services,married,secondary,no,884,yes,no,telephone,8,jul,201,3,-1,0,unknown,0.03368985639452255,-0.09472046425617742,-0.07267255018058096,-0.06519523306006214,0.048372294219370296,0.0036558029336889184,0.5060274138880689,-0.22939777950732618,0.04760720858318522,0.016245225985292266,0.12156751097765006,-0.05225721598969266,-0.013501418439822659,-0.09826865202325415,-0.06599413662070269,-0.02589901687193677,-0.08796258780791547
17156,47,admin.,married,secondary,no,2,no,no,cellular,10,jul,89,1,-1,0,unknown,0.11130996636753919,-0.02009666189086639,0.21656878049929115,-0.07984524283154253,0.030771128980503822,0.0028557437914488748,-0.26087627264274477,0.2326981173424588,0.04755116669720808,0.2778490878459624,0.3102540190656169,-0.396831417547769,-1.5560544529864262,0.22639084972793028,-0.06253405691847785,-0.01979180682958162,-0.05145139524484138
17157,45,blue-collar,divorced,primary,no,104,yes,no,unknown,16,may,206,4,-1,0,unknown,0.05983213627525256,-0.03048435395699141,-0.14445334090018616,0.20299414723342057,-0.22619615302517943,0.003940626525767134,-0.08126759408614474,-0.20872222617031186,0.038964793506010696,-1.3322009894156668,0.05872778586674419,-0.4451390354129204,-0.017078835707820466,-0.11051630065097187,0.00586946340840068,-0.006143707109780423,-0.06844660202128745
17158,56,retired,married,primary,no,1947,no,no,cellular,30,apr,441,2,-1,0,unknown,0.0433586111494634,-0.12226108429140757,0.04151828094346786,-0.08263296043874509,-0.14368536080027772,-0.000643805217723123,0.26481116063176446,0.309821543902205,0.05894422127868864,0.3333098658090869,0.4953871111514474,1.2996570945800379,1.841437003056782,-0.04553708954955439,-0.010077859526200883,-0.015160034670785864,-0.05752939578065611
17159,59,retired,married,primary,no,-266,yes,yes,cellular,31,jul,266,11,-1,0,unknown,0.0018470540738395756,0.04016172805599934,0.02203951685417278,-0.07500619010936206,-0.27083292911010093,0.005915367025591589,-0.4109193241365302,-0.1605720535319194,-0.25887686329802073,0.3100497441992681,0.0770601354000609,-0.40649928729832063,0.6565903570868221,-0.4362393184493093,-0.02842303409882796,-0.0053878298984926555,-0.08837340762788104
17160,52,blue-collar,single,secondary,no,288,yes,no,cellular,8,jul,159,2,-1,0,unknown,0.05528064917993723,-0.11561860508625241,-0.14002106460330682,0.05984218334692889,0.03884831904176833,0.006110881236697043,0.02892224904440076,-0.22438881058353002,0.06804864484247314,0.28109142178156676,0.0863940834694092,-0.2360614176686102,-0.3375010274368714,-0.10092479505421274,-0.062477777112014514,-0.01398692619131878,-0.07468892221064824
17162,50,management,married,tertiary,no,1859,no,no,cellular,11,aug,85,5,-1,0,unknown,0.049460024934341526,-0.03836899216758179,0.039762598272402215,-0.09799518665982014,0.06983568303036698,0.005402220447332467,0.24910464106125568,0.19443143428203807,0.034946930649228075,0.10076657870191429,0.40734822710643126,-0.08557120800649075,-1.7123439972250838,-0.2444321524251756,-0.06088155178152464,-0.01985063532258082,-0.0497222490681404
17166,45,housemaid,married,primary,no,106,no,no,cellular,4,aug,205,1,-1,0,unknown,0.05557646125732036,-0.039522469508003186,-0.12459234029623699,-0.08932509174626116,-0.3578852319984924,0.005572875647083951,0.049754756610203434,0.1613898751785942,0.05025236511997399,0.20437987320632262,0.14521043655344124,0.47816513453764675,0.09477225772261234,0.42411379134363036,-0.05627632114897971,-0.024794911716356217,-0.09137740359714856
17170,19,student,single,secondary,no,329,no,no,cellular,30,apr,169,1,190,2,success,0.05652437435367357,1.031801771063495,0.25847449726242816,0.10755821343310513,0.03603770568425763,0.004999295930982383,0.015990838566403247,0.39761767938503606,0.046751776063030624,0.2136343239230046,0.3306607499501586,0.82420446364034,0.230257539368457,-0.007527917831709128,-0.10848066784731179,0.005501868821602983,1.4702595174212412
